time,время_Q_in,Q_in
0,1.87111e+06,7194.1
0,1.87112e+06,7166.94
0,1.87113e+06,7171.4
0,1.87115e+06,7171.48
0,1.87117e+06,7162.43
0,1.87118e+06,7153.46
0,1.8712e+06,7175.94
0,1.87121e+06,7153.5
0,1.87123e+06,7230.41
0,1.87124e+06,7140.06
0,1.87126e+06,7135.62
0,1.87127e+06,7108.74
0,1.87129e+06,7207.72
0,1.8713e+06,7171.4
0,1.87132e+06,7185.02
0,1.87133e+06,7180.48
0,1.87135e+06,7189.56
0,1.87136e+06,7194.1
0,1.87138e+06,7175.94
0,1.8714e+06,7153.5
0,1.87141e+06,7171.4
0,1.87142e+06,7216.79
0,1.87144e+06,7171.4
0,1.87146e+06,7194.1
0,1.87147e+06,7203.18
0,1.87149e+06,7175.94
0,1.8715e+06,7153.57
0,1.87152e+06,7149.03
0,1.87153e+06,7175.94
0,1.87155e+06,7207.72
0,1.87156e+06,7175.94
0,1.87158e+06,7162.43
0,1.87159e+06,7212.25
0,1.87161e+06,7171.4
0,1.87162e+06,7175.94
0,1.87164e+06,7166.9
0,1.87165e+06,7175.94
0,1.87167e+06,7207.72
0,1.87168e+06,7253.1
0,1.8717e+06,7131.19
0,1.87171e+06,7185.02
0,1.87173e+06,7166.87
0,1.87174e+06,7131.19
0,1.87176e+06,7189.56
0,1.87178e+06,7149.03
0,1.87179e+06,7140.09
0,1.87181e+06,7189.56
0,1.87182e+06,7153.5
0,1.87184e+06,7149.17
0,1.87185e+06,7153.5
0,1.87187e+06,7135.52
0,1.87188e+06,7153.57
0,1.8719e+06,7185.02
0,1.87191e+06,7157.93
0,1.87193e+06,7212.25
0,1.87194e+06,7198.64
0,1.87196e+06,7180.48
0,1.87197e+06,7162.5
0,1.87199e+06,7175.94
0,1.872e+06,7157.86
0,1.87202e+06,7180.48
0,1.87204e+06,7166.97
0,1.87205e+06,7144.53
0,1.87206e+06,7212.25
0,1.87208e+06,7180.48
0,1.8721e+06,7203.18
0,1.87211e+06,7162.5
0,1.87213e+06,7185.02
0,1.87214e+06,7162.47
0,1.87216e+06,7175.94
0,1.87217e+06,7144.56
0,1.87219e+06,7144.6
0,1.8722e+06,7104.34
0,1.87222e+06,7153.5
0,1.87223e+06,7158
0,1.87225e+06,7153.53
0,1.87226e+06,7198.64
0,1.87228e+06,7135.66
0,1.8723e+06,7140.09
0,1.87231e+06,7207.72
0,1.87232e+06,7203.18
0,1.87234e+06,7185.02
0,1.87236e+06,7171.4
0,1.87237e+06,7189.56
0,1.87239e+06,7166.87
0,1.8724e+06,7189.56
0,1.87242e+06,7139.99
0,1.87243e+06,7135.59
0,1.87245e+06,7140.02
0,1.87246e+06,7153.53
0,1.87248e+06,7108.85
0,1.87249e+06,7189.56
0,1.87251e+06,7175.94
0,1.87252e+06,7189.56
0,1.87257e+06,7135.59
0,1.87258e+06,7194.1
0,1.8726e+06,7144.53
0,1.87261e+06,7194.1
0,1.87263e+06,7171.4
0,1.87264e+06,7175.94
0,1.87266e+06,7131.15
0,1.87268e+06,7140.06
0,1.87269e+06,7185.02
0,1.87271e+06,7140.09
0,1.87272e+06,7185.02
0,1.87274e+06,7153.5
0,1.87275e+06,7157.93
0,1.87277e+06,7162.4
0,1.87278e+06,7157.97
0,1.8728e+06,7157.93
0,1.87281e+06,7198.64
0,1.87283e+06,7207.72
0,1.87284e+06,7194.1
0,1.87286e+06,7139.95
0,1.87287e+06,7189.56
0,1.87289e+06,7157.97
0,1.8729e+06,7185.02
0,1.87292e+06,7144.7
0,1.87293e+06,7144.46
0,1.87295e+06,7157.93
0,1.87296e+06,7144.6
0,1.87298e+06,7189.56
0,1.873e+06,7175.94
0,1.87303e+06,7131.15
0,1.87304e+06,7185.02
0,1.87306e+06,7175.94
0,1.87307e+06,7171.4
0,1.87309e+06,7108.78
0,1.8731e+06,7180.48
0,1.87312e+06,7171.4
0,1.87313e+06,7166.87
0,1.87315e+06,7221.33
0,1.87316e+06,7162.5
0,1.87318e+06,7148.99
0,1.87319e+06,7166.87
0,1.87321e+06,7189.56
0,1.87322e+06,7148.99
0,1.87324e+06,7144.56
0,1.87326e+06,7171.4
0,1.87327e+06,7189.56
0,1.87329e+06,7212.25
0,1.8733e+06,7189.56
0,1.87332e+06,7194.1
0,1.87333e+06,7162.5
0,1.87335e+06,7189.56
0,1.87336e+06,7157.86
0,1.87338e+06,7198.64
0,1.87341e+06,7175.94
0,1.87342e+06,7157.97
0,1.87344e+06,7194.1
0,1.87345e+06,7162.5
0,1.87347e+06,7171.4
0,1.87348e+06,7153.46
0,1.8735e+06,7148.96
0,1.87352e+06,7194.1
0,1.87353e+06,7171.4
0,1.87355e+06,7166.97
0,1.87356e+06,7162.33
0,1.87358e+06,7144.63
0,1.87359e+06,7153.46
0,1.87361e+06,7194.1
0,1.87362e+06,7157.89
0,1.87364e+06,7212.25
0,1.87365e+06,7185.02
0,1.87367e+06,7162.47
0,1.87368e+06,7126.76
0,1.8737e+06,7117.75
0,1.87371e+06,7175.94
0,1.87373e+06,7135.62
0,1.87374e+06,7166.9
0,1.87376e+06,7212.25
0,1.87377e+06,7149.06
0,1.87379e+06,7194.1
0,1.8738e+06,7198.64
0,1.87382e+06,7149.03
0,1.87384e+06,7140.06
0,1.87385e+06,7230.41
0,1.87386e+06,7185.02
0,1.87388e+06,7144.6
0,1.8739e+06,7185.02
0,1.87391e+06,7207.72
0,1.87392e+06,7203.18
0,1.87394e+06,7162.43
0,1.87396e+06,7171.48
0,1.87397e+06,7185.02
0,1.87398e+06,7153.39
0,1.874e+06,7198.64
0,1.87402e+06,7166.9
0,1.87403e+06,7166.87
0,1.87405e+06,7140.06
0,1.87406e+06,7175.94
0,1.87408e+06,7131.12
0,1.87409e+06,7157.97
0,1.87411e+06,7099.84
0,1.87412e+06,7144.53
0,1.87414e+06,7135.59
0,1.87415e+06,7185.02
0,1.87417e+06,7144.63
0,1.87418e+06,7135.59
0,1.8742e+06,7189.56
0,1.87422e+06,7162.47
0,1.87423e+06,7189.56
0,1.87425e+06,7175.94
0,1.87426e+06,7157.97
0,1.87428e+06,7212.25
0,1.87429e+06,7158.04
0,1.87431e+06,7175.94
0,1.87432e+06,7122.22
0,1.87434e+06,7166.87
0,1.87435e+06,7153.5
0,1.87437e+06,7157.97
0,1.87438e+06,7162.43
0,1.8744e+06,7171.4
0,1.87442e+06,7157.97
0,1.87445e+06,7185.02
0,1.87446e+06,7153.46
0,1.87448e+06,7144.49
0,1.87449e+06,7189.56
0,1.87451e+06,7171.4
0,1.87452e+06,7175.94
0,1.87454e+06,7153.5
0,1.87455e+06,7207.72
0,1.87457e+06,7166.87
0,1.87458e+06,7216.79
0,1.8746e+06,7149.03
0,1.87461e+06,7194.1
0,1.87463e+06,7203.18
0,1.87464e+06,7194.1
0,1.87466e+06,7175.94
0,1.87467e+06,7166.87
0,1.87469e+06,7180.48
0,1.8747e+06,7157.97
0,1.87472e+06,7194.1
0,1.87474e+06,7140.06
0,1.87475e+06,7131.23
0,1.87476e+06,7144.56
0,1.87478e+06,7175.94
0,1.8748e+06,7194.1
0,1.87481e+06,7171.4
0,1.87482e+06,7185.02
0,1.87484e+06,7162.4
0,1.87486e+06,7180.48
0,1.87487e+06,7175.94
0,1.87489e+06,7203.18
0,1.8749e+06,7185.02
0,1.87492e+06,7140.06
0,1.87493e+06,7153.39
0,1.87495e+06,7171.4
0,1.87496e+06,7162.43
0,1.87498e+06,7185.02
0,1.87499e+06,7225.87
0,1.87501e+06,7162.43
0,1.87502e+06,7185.02
0,1.87504e+06,7180.48
0,1.87505e+06,7185.02
0,1.87507e+06,7095.33
0,1.87508e+06,7180.48
0,1.8751e+06,7148.96
0,1.87512e+06,7157.97
0,1.87514e+06,7122.22
0,1.87516e+06,7162.36
0,1.87518e+06,7166.97
0,1.87519e+06,7207.72
0,1.87521e+06,7131.12
0,1.87522e+06,7171.4
0,1.87524e+06,7185.02
0,1.87525e+06,7166.94
0,1.87527e+06,7207.72
0,1.87528e+06,7198.64
0,1.8753e+06,7171.4
0,1.87531e+06,7153.53
0,1.87533e+06,7171.4
0,1.87534e+06,7166.97
0,1.87536e+06,7166.9
0,1.87537e+06,7153.46
0,1.87539e+06,7157.97
0,1.8754e+06,7162.33
0,1.87542e+06,7189.56
0,1.87544e+06,7157.93
0,1.87545e+06,7175.94
0,1.87547e+06,7180.48
0,1.87548e+06,7189.56
0,1.8755e+06,7153.57
0,1.87551e+06,7144.6
0,1.87553e+06,7175.94
0,1.87554e+06,7144.46
0,1.87556e+06,7131.15
0,1.87557e+06,7148.92
0,1.87559e+06,7166.87
0,1.8756e+06,7140.16
0,1.87562e+06,7171.44
0,1.87563e+06,7126.65
0,1.87565e+06,7175.94
0,1.87566e+06,7157.86
0,1.87568e+06,7185.02
0,1.8757e+06,7122.29
0,1.87571e+06,7162.4
0,1.87572e+06,7126.65
0,1.87574e+06,7180.48
0,1.87576e+06,7144.56
0,1.87577e+06,7175.94
0,1.87578e+06,7166.94
0,1.8758e+06,7185.02
0,1.87582e+06,7216.79
0,1.87585e+06,7153.46
0,1.87586e+06,7194.1
0,1.87588e+06,7180.48
0,1.87589e+06,7126.76
0,1.87591e+06,7157.93
0,1.87592e+06,7216.79
0,1.87594e+06,7153.46
0,1.87595e+06,7113.24
0,1.87597e+06,7175.94
0,1.87598e+06,7198.64
0,1.876e+06,7157.93
0,1.87601e+06,7185.02
0,1.87603e+06,7140.06
0,1.87604e+06,7185.02
0,1.87606e+06,7175.94
0,1.87608e+06,7171.48
0,1.87609e+06,7175.94
0,1.8761e+06,7185.02
0,1.87612e+06,7166.87
0,1.87614e+06,7131.12
0,1.87615e+06,7149.03
0,1.87616e+06,7162.54
0,1.87618e+06,7157.97
0,1.8762e+06,7194.1
0,1.87621e+06,7207.72
0,1.87623e+06,7149.06
0,1.87624e+06,7166.87
0,1.87626e+06,7175.94
0,1.87627e+06,7198.64
0,1.87629e+06,7166.9
0,1.8763e+06,7180.48
0,1.87632e+06,7166.97
0,1.87633e+06,7175.94
0,1.87636e+06,7157.97
0,1.87638e+06,7180.48
0,1.8764e+06,7117.78
0,1.87641e+06,7171.4
0,1.87644e+06,7198.64
0,1.87646e+06,7189.56
0,1.87647e+06,7157.93
0,1.87649e+06,7203.18
0,1.8765e+06,7166.87
0,1.87652e+06,7198.64
0,1.87653e+06,7248.57
0,1.87655e+06,7162.43
0,1.87656e+06,7153.5
0,1.87658e+06,7185.02
0,1.87659e+06,7203.18
0,1.87661e+06,7171.4
0,1.87662e+06,7126.79
0,1.87664e+06,7166.87
0,1.87665e+06,7171.44
0,1.87667e+06,7185.02
0,1.87669e+06,7153.46
0,1.8767e+06,7144.53
0,1.87672e+06,7171.4
0,1.87673e+06,7166.9
0,1.87675e+06,7157.97
0,1.87676e+06,7148.99
0,1.87678e+06,7207.72
0,1.87679e+06,7144.42
0,1.87681e+06,7171.44
0,1.87682e+06,7144.56
0,1.87684e+06,7158
0,1.87685e+06,7162.4
0,1.87687e+06,7148.96
0,1.87688e+06,7157.97
0,1.8769e+06,7166.9
0,1.87691e+06,7162.4
0,1.87693e+06,7158
0,1.87694e+06,7126.72
0,1.87696e+06,7157.93
0,1.87697e+06,7140.09
0,1.87699e+06,7212.25
0,1.877e+06,7171.44
0,1.87702e+06,7198.64
0,1.87704e+06,7185.02
0,1.87705e+06,7171.4
0,1.87706e+06,7175.94
0,1.87708e+06,7157.97
0,1.8771e+06,7157.89
0,1.87711e+06,7175.94
0,1.87713e+06,7189.56
0,1.87714e+06,7162.43
0,1.87716e+06,7171.4
0,1.87717e+06,7180.48
0,1.87719e+06,7144.56
0,1.8772e+06,7221.33
0,1.87722e+06,7180.48
0,1.87723e+06,7166.94
0,1.87725e+06,7203.18
0,1.87726e+06,7189.56
0,1.87728e+06,7157.86
0,1.8773e+06,7198.64
0,1.87732e+06,7166.9
0,1.87734e+06,7131.15
0,1.87736e+06,7207.72
0,1.87737e+06,7175.94
0,1.87739e+06,7194.1
0,1.8774e+06,7198.64
0,1.87742e+06,7175.94
0,1.87743e+06,7149.06
0,1.87745e+06,7153.5
0,1.87746e+06,7198.64
0,1.87748e+06,7126.69
0,1.87749e+06,7171.4
0,1.87751e+06,7157.89
0,1.87752e+06,7162.43
0,1.87754e+06,7166.87
0,1.87755e+06,7148.99
0,1.87757e+06,7171.4
0,1.87758e+06,7212.25
0,1.8776e+06,7140.06
0,1.87762e+06,7157.93
0,1.87763e+06,7135.59
0,1.87764e+06,7185.02
0,1.87766e+06,7180.48
0,1.87767e+06,7207.72
0,1.87769e+06,7166.9
0,1.87771e+06,7149.03
0,1.87772e+06,7126.65
0,1.87774e+06,7153.46
0,1.87775e+06,7175.94
0,1.87777e+06,7166.87
0,1.8778e+06,7162.4
0,1.87781e+06,7166.9
0,1.87783e+06,7189.56
0,1.87784e+06,7149.03
0,1.87786e+06,7194.1
0,1.87789e+06,7166.94
0,1.8779e+06,7212.25
0,1.87792e+06,7166.9
0,1.87794e+06,7180.48
0,1.87795e+06,7185.02
0,1.87796e+06,7234.95
0,1.87798e+06,7140.13
0,1.878e+06,7171.44
0,1.87801e+06,7212.25
0,1.87803e+06,7171.4
0,1.87804e+06,7135.55
0,1.87806e+06,7198.64
0,1.87807e+06,7158
0,1.87809e+06,7180.48
0,1.8781e+06,7113.21
0,1.87812e+06,7166.87
0,1.87813e+06,7153.46
0,1.87815e+06,7153.53
0,1.87816e+06,7203.18
0,1.87818e+06,7140.06
0,1.8782e+06,7180.48
0,1.87821e+06,7171.4
0,1.87822e+06,7131.15
0,1.87824e+06,7171.4
0,1.87826e+06,7189.56
0,1.87827e+06,7153.46
0,1.87829e+06,7194.1
0,1.8783e+06,7185.02
0,1.87832e+06,7166.87
0,1.87833e+06,7166.97
0,1.87835e+06,7162.4
0,1.87836e+06,7185.02
0,1.87838e+06,7207.72
0,1.87839e+06,7198.64
0,1.87841e+06,7140.13
0,1.87842e+06,7175.94
0,1.87844e+06,7162.36
0,1.87845e+06,7126.72
0,1.87847e+06,7140.09
0,1.87848e+06,7171.4
0,1.8785e+06,7166.9
0,1.87851e+06,7171.4
0,1.87853e+06,7122.29
0,1.87854e+06,7122.22
0,1.87856e+06,7126.72
0,1.87858e+06,7144.53
0,1.87859e+06,7171.4
0,1.87861e+06,7171.44
0,1.87862e+06,7189.56
0,1.87864e+06,7166.87
0,1.87867e+06,7175.94
0,1.87868e+06,7122.22
0,1.8787e+06,7180.48
0,1.87871e+06,7144.6
0,1.87873e+06,7198.64
0,1.87874e+06,7131.15
0,1.87876e+06,7140.06
0,1.87877e+06,7126.72
0,1.87879e+06,7144.49
0,1.8788e+06,7175.94
0,1.87882e+06,7194.1
0,1.87883e+06,7189.56
0,1.87885e+06,7194.1
0,1.87886e+06,7189.56
0,1.87888e+06,7171.4
0,1.87889e+06,7162.47
0,1.87891e+06,7203.18
0,1.87892e+06,7189.56
0,1.87894e+06,7194.1
0,1.87896e+06,7158.07
0,1.87897e+06,7166.9
0,1.87899e+06,7194.1
0,1.879e+06,7175.94
0,1.87902e+06,7171.4
0,1.87903e+06,7212.25
0,1.87905e+06,7153.5
0,1.87906e+06,7189.56
0,1.87908e+06,7171.4
0,1.87909e+06,7180.48
0,1.87912e+06,7148.96
0,1.87914e+06,7162.43
0,1.87915e+06,7175.94
0,1.87917e+06,7140.09
0,1.87918e+06,7216.79
0,1.8792e+06,7194.1
0,1.87922e+06,7180.48
0,1.87923e+06,7166.87
0,1.87925e+06,7185.02
0,1.87926e+06,7166.9
0,1.87928e+06,7162.47
0,1.87929e+06,7198.64
0,1.87931e+06,7194.1
0,1.87932e+06,7122.15
0,1.87934e+06,7126.69
0,1.87935e+06,7189.56
0,1.87937e+06,7149.14
0,1.87938e+06,7198.64
0,1.8794e+06,7207.72
0,1.87941e+06,7203.18
0,1.87943e+06,7194.1
0,1.87944e+06,7131.08
0,1.87946e+06,7180.48
0,1.87948e+06,7185.02
0,1.87949e+06,7203.18
0,1.87951e+06,7166.9
0,1.87952e+06,7153.5
0,1.87954e+06,7175.94
0,1.87955e+06,7171.4
0,1.87956e+06,7185.02
0,1.87958e+06,7135.59
0,1.8796e+06,7189.56
0,1.87961e+06,7180.48
0,1.87963e+06,7162.36
0,1.87964e+06,7185.02
0,1.87966e+06,7153.43
0,1.87967e+06,7157.93
0,1.87969e+06,7148.99
0,1.8797e+06,7157.89
0,1.87972e+06,7140.02
0,1.87973e+06,7122.18
0,1.87975e+06,7162.4
0,1.87976e+06,7166.87
0,1.87978e+06,7144.49
0,1.8798e+06,7198.64
0,1.87981e+06,7131.12
0,1.87983e+06,7135.62
0,1.87984e+06,7144.53
0,1.87986e+06,7162.47
0,1.87987e+06,7131.15
0,1.8799e+06,7104.31
0,1.87992e+06,7117.71
0,1.87993e+06,7166.97
0,1.87995e+06,7194.1
0,1.87996e+06,7203.18
0,1.87998e+06,7126.65
0,1.87999e+06,7175.94
0,1.88001e+06,7180.48
0,1.88002e+06,7144.56
0,1.88004e+06,7158
0,1.88006e+06,7166.9
0,1.88007e+06,7157.97
0,1.88008e+06,7189.56
0,1.8801e+06,7135.59
0,1.88012e+06,7171.4
0,1.88013e+06,7149.06
0,1.88015e+06,7171.4
0,1.88016e+06,7157.97
0,1.88018e+06,7140.06
0,1.88019e+06,7171.4
0,1.88022e+06,7180.48
0,1.88024e+06,7166.87
0,1.88025e+06,7180.48
0,1.88027e+06,7153.46
0,1.88028e+06,7149.06
0,1.8803e+06,7180.48
0,1.88031e+06,7131.08
0,1.88033e+06,7148.96
0,1.88034e+06,7131.19
0,1.88036e+06,7157.97
0,1.88038e+06,7144.46
0,1.88039e+06,7198.64
0,1.8804e+06,7194.1
0,1.88042e+06,7153.5
0,1.88044e+06,7086.5
0,1.88045e+06,7207.72
0,1.88047e+06,7212.25
0,1.88048e+06,7149.1
0,1.8805e+06,7148.99
0,1.88051e+06,7166.9
0,1.88053e+06,7185.02
0,1.88056e+06,7180.48
0,1.88057e+06,7158
0,1.88059e+06,7185.02
0,1.8806e+06,7140.13
0,1.88062e+06,7198.64
0,1.88063e+06,7166.87
0,1.88065e+06,7144.56
0,1.88066e+06,7175.94
0,1.88068e+06,7135.48
0,1.8807e+06,7189.56
0,1.88071e+06,7166.9
0,1.88073e+06,7244.03
0,1.88074e+06,7157.93
0,1.88076e+06,7175.94
0,1.88077e+06,7194.1
0,1.88079e+06,7140.09
0,1.8808e+06,7144.49
0,1.88082e+06,7104.38
0,1.88083e+06,7140.09
0,1.88085e+06,7149.03
0,1.88086e+06,7166.94
0,1.88088e+06,7175.94
0,1.88089e+06,7153.57
0,1.88091e+06,7194.1
0,1.88092e+06,7149.06
0,1.88094e+06,7175.94
0,1.88095e+06,7180.48
0,1.88097e+06,7194.1
0,1.88098e+06,7162.4
0,1.881e+06,7158
0,1.88101e+06,7104.27
0,1.88103e+06,7131.12
0,1.88105e+06,7140.02
0,1.88106e+06,7166.87
0,1.88108e+06,7140.13
0,1.88109e+06,7194.1
0,1.88111e+06,7126.65
0,1.88112e+06,7194.1
0,1.88114e+06,7189.56
0,1.88117e+06,7162.36
0,1.88118e+06,7180.48
0,1.8812e+06,7131.12
0,1.88121e+06,7175.94
0,1.88123e+06,7212.25
0,1.88124e+06,7171.4
0,1.88126e+06,7198.64
0,1.88127e+06,7185.02
0,1.88129e+06,7140.09
0,1.8813e+06,7148.99
0,1.88132e+06,7131.15
0,1.88133e+06,7153.5
0,1.88135e+06,7175.94
0,1.88136e+06,7153.53
0,1.88138e+06,7153.46
0,1.8814e+06,7149.06
0,1.88141e+06,7175.94
0,1.88143e+06,7126.69
0,1.88144e+06,7140.09
0,1.88146e+06,7162.4
0,1.88147e+06,7175.94
0,1.88149e+06,7207.72
0,1.8815e+06,7194.1
0,1.88152e+06,7158
0,1.88153e+06,7207.72
0,1.88155e+06,7203.18
0,1.88156e+06,7175.94
0,1.88158e+06,7166.97
0,1.88159e+06,7171.4
0,1.88161e+06,7175.94
0,1.88163e+06,7189.56
0,1.88164e+06,7216.79
0,1.88166e+06,7117.68
0,1.88167e+06,7162.47
0,1.88169e+06,7185.02
0,1.8817e+06,7162.47
0,1.88172e+06,7216.79
0,1.88173e+06,7194.1
0,1.88175e+06,7158
0,1.88176e+06,7189.56
0,1.88178e+06,7148.99
0,1.88179e+06,7158
0,1.88181e+06,7162.54
0,1.88182e+06,7180.48
0,1.88184e+06,7221.33
0,1.88185e+06,7153.43
0,1.88187e+06,7149.06
0,1.88188e+06,7104.38
0,1.8819e+06,7162.5
0,1.88191e+06,7144.67
0,1.88193e+06,7171.4
0,1.88194e+06,7162.43
0,1.88196e+06,7157.89
0,1.88198e+06,7198.64
0,1.88199e+06,7099.87
0,1.882e+06,7140.09
0,1.88202e+06,7162.36
0,1.88204e+06,7203.18
0,1.88205e+06,7185.02
0,1.88207e+06,7198.64
0,1.88208e+06,7185.02
0,1.8821e+06,7175.94
0,1.88211e+06,7157.97
0,1.88213e+06,7162.43
0,1.88214e+06,7135.62
0,1.88216e+06,7157.97
0,1.88219e+06,7171.48
0,1.8822e+06,7162.43
0,1.88222e+06,7198.64
0,1.88224e+06,7166.87
0,1.88225e+06,7148.99
0,1.88226e+06,7157.93
0,1.88228e+06,7175.94
0,1.8823e+06,7225.87
0,1.88231e+06,7157.93
0,1.88233e+06,7194.1
0,1.88234e+06,7144.56
0,1.88236e+06,7144.46
0,1.88237e+06,7180.48
0,1.88239e+06,7140.09
0,1.8824e+06,7175.94
0,1.88242e+06,7162.43
0,1.88243e+06,7180.48
0,1.88245e+06,7126.65
0,1.88246e+06,7180.48
0,1.88248e+06,7148.96
0,1.88249e+06,7153.53
0,1.88251e+06,7135.59
0,1.88252e+06,7140.02
0,1.88254e+06,7180.48
0,1.88255e+06,7221.33
0,1.88257e+06,7162.4
0,1.8826e+06,7166.87
0,1.88262e+06,7131.23
0,1.88263e+06,7131.26
0,1.88265e+06,7171.4
0,1.88266e+06,7198.64
0,1.88268e+06,7166.9
0,1.88269e+06,7171.4
0,1.88272e+06,7189.56
0,1.88274e+06,7149.03
0,1.88275e+06,7207.72
0,1.88277e+06,7144.56
0,1.88278e+06,7185.02
0,1.8828e+06,7171.4
0,1.88281e+06,7162.54
0,1.88283e+06,7203.18
0,1.88284e+06,7149.03
0,1.88286e+06,7144.53
0,1.88288e+06,7131.12
0,1.88289e+06,7135.66
0,1.88291e+06,7171.4
0,1.88292e+06,7189.56
0,1.88295e+06,7117.64
0,1.88297e+06,7162.4
0,1.88298e+06,7180.48
0,1.883e+06,7131.12
0,1.88301e+06,7194.1
0,1.88303e+06,7162.4
0,1.88304e+06,7189.56
0,1.88306e+06,7140.09
0,1.88307e+06,7157.97
0,1.88309e+06,7162.43
0,1.8831e+06,7171.4
0,1.88312e+06,7185.02
0,1.88314e+06,7144.46
0,1.88315e+06,7144.6
0,1.88316e+06,7171.44
0,1.88318e+06,7171.4
0,1.8832e+06,7157.86
0,1.88321e+06,7148.99
0,1.88323e+06,7212.25
0,1.88324e+06,7162.43
0,1.88326e+06,7175.94
0,1.88327e+06,7171.4
0,1.88329e+06,7153.5
0,1.8833e+06,7162.43
0,1.88332e+06,7166.87
0,1.88333e+06,7153.39
0,1.88335e+06,7140.02
0,1.88336e+06,7194.1
0,1.88338e+06,7157.97
0,1.88339e+06,7180.48
0,1.88341e+06,7185.02
0,1.88342e+06,7162.4
0,1.88344e+06,7158
0,1.88345e+06,7207.72
0,1.88347e+06,7198.64
0,1.88348e+06,7185.02
0,1.8835e+06,7157.97
0,1.88351e+06,7180.48
0,1.88353e+06,7131.19
0,1.88354e+06,7149.03
0,1.88356e+06,7171.4
0,1.88358e+06,7175.94
0,1.88359e+06,7153.43
0,1.88361e+06,7131.19
0,1.88362e+06,7153.6
0,1.88364e+06,7185.02
0,1.88365e+06,7122.15
0,1.88367e+06,7189.56
0,1.88368e+06,7185.02
0,1.8837e+06,7140.09
0,1.88371e+06,7166.9
0,1.88373e+06,7122.22
0,1.88374e+06,7140.02
0,1.88376e+06,7189.56
0,1.88377e+06,7153.46
0,1.88379e+06,7153.57
0,1.8838e+06,7175.94
0,1.88382e+06,7166.87
0,1.88384e+06,7153.5
0,1.88385e+06,7203.18
0,1.88388e+06,7180.48
0,1.88391e+06,7171.44
0,1.88393e+06,7171.4
0,1.88394e+06,7149.1
0,1.88396e+06,7166.87
0,1.88397e+06,7185.02
0,1.884e+06,7203.18
0,1.88402e+06,7157.97
0,1.88403e+06,7194.1
0,1.88405e+06,7212.25
0,1.88406e+06,7207.72
0,1.88408e+06,7203.18
0,1.8841e+06,7216.79
0,1.88411e+06,7157.97
0,1.88413e+06,7203.18
0,1.88414e+06,7180.48
0,1.88416e+06,7135.69
0,1.88417e+06,7117.71
0,1.88419e+06,7166.9
0,1.8842e+06,7131.08
0,1.88422e+06,7157.93
0,1.88423e+06,7221.33
0,1.88425e+06,7175.94
0,1.88426e+06,7148.96
0,1.88428e+06,7135.59
0,1.88429e+06,7135.55
0,1.88431e+06,7194.1
0,1.88432e+06,7175.94
0,1.88434e+06,7185.02
0,1.88435e+06,7162.43
0,1.88437e+06,7157.93
0,1.88438e+06,7203.18
0,1.8844e+06,7166.87
0,1.88442e+06,7221.33
0,1.88443e+06,7166.9
0,1.88444e+06,7189.56
0,1.88446e+06,7180.48
0,1.88448e+06,7175.94
0,1.88449e+06,7189.56
0,1.88451e+06,7171.4
0,1.88452e+06,7122.25
0,1.88454e+06,7117.75
0,1.88455e+06,7140.06
0,1.88457e+06,7108.74
0,1.88458e+06,7157.86
0,1.8846e+06,7144.53
0,1.88461e+06,7148.99
0,1.88463e+06,7108.74
0,1.88464e+06,7171.4
0,1.88466e+06,7140.13
0,1.88467e+06,7175.94
0,1.88469e+06,7157.97
0,1.8847e+06,7149.03
0,1.88472e+06,7171.4
0,1.88474e+06,7162.43
0,1.88475e+06,7221.33
0,1.88477e+06,7144.63
0,1.88478e+06,7131.12
0,1.8848e+06,7153.57
0,1.88481e+06,7149.06
0,1.88483e+06,7122.18
0,1.88484e+06,7135.52
0,1.88486e+06,7122.29
0,1.88487e+06,7140.13
0,1.88489e+06,7171.4
0,1.8849e+06,7194.1
0,1.88492e+06,7162.4
0,1.88493e+06,7171.4
0,1.88495e+06,7198.64
0,1.88496e+06,7108.74
0,1.88498e+06,7166.9
0,1.88499e+06,7149.06
0,1.88501e+06,7126.72
0,1.88502e+06,7180.48
0,1.88504e+06,7126.72
0,1.88506e+06,7185.02
0,1.88507e+06,7157.97
0,1.88509e+06,7158.04
0,1.8851e+06,7158
0,1.88512e+06,7180.48
0,1.88513e+06,7149.06
0,1.88515e+06,7189.56
0,1.88516e+06,7117.68
0,1.88518e+06,7194.1
0,1.88519e+06,7171.4
0,1.88521e+06,7140.2
0,1.88522e+06,7166.9
0,1.88525e+06,7153.43
0,1.88527e+06,7207.72
0,1.88528e+06,7189.56
0,1.8853e+06,7126.69
0,1.88532e+06,7194.1
0,1.88533e+06,7171.44
0,1.88534e+06,7185.02
0,1.88536e+06,7126.69
0,1.88538e+06,7194.1
0,1.88539e+06,7144.56
0,1.8854e+06,7189.56
0,1.88542e+06,7144.6
0,1.88544e+06,7153.5
0,1.88545e+06,7203.18
0,1.88547e+06,7207.72
0,1.88548e+06,7122.25
0,1.8855e+06,7175.94
0,1.88551e+06,7185.02
0,1.88553e+06,7144.6
0,1.88554e+06,7104.24
0,1.88556e+06,7171.48
0,1.88557e+06,7203.18
0,1.88559e+06,7175.94
0,1.8856e+06,7185.02
0,1.88562e+06,7157.93
0,1.88563e+06,7149.03
0,1.88565e+06,7175.94
0,1.88567e+06,7216.79
0,1.88568e+06,7189.56
0,1.8857e+06,7149.06
0,1.88571e+06,7148.99
0,1.88573e+06,7194.1
